"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2021","127.06","125.72","127.20","124.70","4.94M","-0.27%"
"12/17/2021","127.40","125.87","128.64","125.21","10.38M","1.17%"
"12/16/2021","125.93","123.51","126.64","123.47","7.28M","2.29%"
"12/15/2021","123.11","123.80","124.82","122.18","4.99M","-0.53%"
"12/14/2021","123.76","122.35","125.03","122.30","5.72M","0.96%"
"12/13/2021","122.58","123.76","124.36","120.79","6.85M","-1.22%"
"12/10/2021","124.09","124.30","125.33","123.36","4.97M","0.42%"
"12/09/2021","123.57","122.15","123.95","121.79","4.60M","0.45%"
"12/08/2021","123.02","122.00","123.38","121.52","5.48M","1.18%"
"12/07/2021","121.58","120.47","122.08","120.07","5.19M","1.39%"
"12/06/2021","119.91","119.40","121.15","119.40","4.79M","0.90%"
"12/03/2021","118.84","117.36","119.36","117.36","6.63M","1.66%"
"12/02/2021","116.90","117.37","117.98","116.56","5.27M","-0.02%"
"12/01/2021","116.92","118.25","118.93","116.85","5.96M","-0.15%"
"11/30/2021","117.10","117.50","119.24","116.45","9.25M","-1.18%"
"11/29/2021","118.50","118.62","119.61","117.53","8.95M","2.32%"
"11/26/2021","115.81","115.00","116.33","114.56","3.32M","-0.79%"
"11/24/2021","116.73","116.16","117.27","116.08","3.22M","-0.05%"
"11/23/2021","116.79","116.79","117.94","116.04","4.91M","0.27%"
"11/22/2021","116.47","116.00","118.81","115.19","6.42M","0.36%"
"11/19/2021","116.05","116.49","116.56","115.27","5.38M","-0.52%"
"11/18/2021","116.66","118.36","118.36","116.31","5.05M","-1.19%"
"11/17/2021","118.06","118.38","119.33","117.78","4.04M","-0.34%"
"11/16/2021","118.46","118.92","119.90","118.42","4.75M","-0.34%"
"11/15/2021","118.87","119.54","120.16","118.31","5.05M","-0.08%"
"11/12/2021","118.96","120.00","120.64","118.78","5.42M","-1.09%"
"11/11/2021","120.27","120.90","121.79","120.08","4.64M","0.04%"
"11/10/2021","120.22","121.00","122.43","119.93","6.27M","-0.52%"
"11/09/2021","120.85","122.56","122.90","120.26","7.24M","-2.96%"
"11/08/2021","124.54","123.99","124.78","123.53","5.63M","0.75%"
"11/05/2021","123.61","121.43","123.77","121.43","6.79M","2.28%"
"11/04/2021","120.85","123.05","123.34","119.90","7.21M","-0.48%"
"11/03/2021","121.43","120.57","121.58","120.05","5.42M","0.75%"
"11/02/2021","120.52","120.64","121.47","119.31","4.51M","-0.08%"
"11/01/2021","120.62","119.44","120.65","118.29","5.91M","0.94%"
"10/29/2021","119.49","119.81","120.66","119.31","5.92M","-0.59%"
"10/28/2021","120.20","119.56","120.65","119.03","6.50M","0.54%"
"10/27/2021","119.56","121.73","122.15","119.41","6.97M","-1.54%"
"10/26/2021","121.43","121.80","122.55","121.07","8.52M","-0.40%"
"10/25/2021","121.92","121.81","122.88","121.25","6.37M","-0.19%"
"10/22/2021","122.15","122.31","124.41","120.93","11.58M","-0.35%"
"10/21/2021","122.58","127.52","127.72","122.36","31.47M","-9.56%"
"10/20/2021","135.54","135.33","135.82","134.39","6.19M","-0.06%"
"10/19/2021","135.61","134.75","136.53","134.22","4.34M","-0.24%"
"10/18/2021","135.94","137.54","138.44","135.40","6.15M","-1.58%"
"10/15/2021","138.13","136.96","138.36","136.39","3.22M","0.85%"
"10/14/2021","136.96","134.72","137.47","134.69","4.22M","1.87%"
"10/13/2021","134.45","134.22","135.07","133.40","2.88M","0.21%"
"10/12/2021","134.17","135.83","135.92","134.01","3.15M","-1.38%"
"10/11/2021","136.04","137.07","137.62","136.02","2.79M","-0.55%"
"10/08/2021","136.80","135.45","137.21","134.73","3.73M","0.99%"
"10/07/2021","135.45","136.33","136.97","135.18","3.82M","-0.39%"
"10/06/2021","135.98","136.09","136.94","134.57","5.33M","-0.55%"
"10/05/2021","136.73","138.26","138.50","136.24","6.98M","-0.67%"
"10/04/2021","137.65","136.34","139.45","135.97","7.35M","0.55%"
"10/01/2021","136.89","134.68","137.51","134.08","6.60M","3.16%"
"09/30/2021","132.70","133.72","134.27","132.29","5.82M","-0.18%"
"09/29/2021","132.94","131.55","133.66","130.32","3.77M","1.24%"
"09/28/2021","131.31","132.93","133.42","131.06","4.31M","-0.79%"
"09/27/2021","132.35","131.77","132.83","131.32","3.31M","0.78%"
"09/24/2021","131.33","130.89","132.27","130.62","2.96M","0.56%"
"09/23/2021","130.60","129.19","131.26","128.98","3.01M","1.56%"
"09/22/2021","128.59","127.72","129.30","127.49","3.60M","1.25%"
"09/21/2021","127.01","129.05","129.57","126.98","4.07M","-1.00%"
"09/20/2021","128.29","127.90","129.12","126.83","4.77M","-0.68%"
"09/17/2021","129.17","129.66","129.83","128.99","5.63M","-0.88%"
"09/16/2021","130.31","131.12","131.76","129.63","2.64M","-0.56%"
"09/15/2021","131.05","130.11","131.62","129.59","3.25M","0.72%"
"09/14/2021","130.11","132.19","132.36","129.27","4.45M","-1.40%"
"09/13/2021","131.96","132.19","132.76","131.34","4.14M","0.82%"
"09/10/2021","130.88","132.60","133.12","130.86","3.98M","-0.52%"
"09/09/2021","131.56","131.67","132.73","131.39","3.51M","-0.67%"
"09/08/2021","132.45","131.95","132.85","131.43","2.99M","0.44%"
"09/07/2021","131.87","133.39","133.52","131.58","3.29M","-1.09%"
"09/03/2021","133.32","133.42","134.17","133.05","1.92M","-0.31%"
"09/02/2021","133.73","133.46","133.77","132.80","2.72M","0.51%"
"09/01/2021","133.05","133.70","133.79","132.95","2.47M","-0.74%"
"08/31/2021","134.05","133.28","134.62","132.72","4.24M","0.99%"
"08/30/2021","132.74","133.25","133.61","132.59","2.00M","-0.32%"
"08/27/2021","133.16","132.49","133.33","132.19","2.46M","0.45%"
"08/26/2021","132.56","133.69","134.49","132.49","2.50M","-0.77%"
"08/25/2021","133.59","133.65","134.49","133.21","2.01M","0.01%"
"08/24/2021","133.57","133.51","133.94","133.07","2.37M","0.16%"
"08/23/2021","133.36","133.36","133.87","132.58","3.04M","0.37%"
"08/20/2021","132.87","131.56","133.13","131.12","2.66M","0.79%"
"08/19/2021","131.83","132.47","133.20","131.06","4.16M","-1.04%"
"08/18/2021","133.22","135.32","135.55","133.14","3.51M","-2.07%"
"08/17/2021","136.03","136.59","136.74","134.76","3.07M","-0.81%"
"08/16/2021","137.15","136.81","137.30","135.85","2.79M","0.29%"
"08/13/2021","136.76","136.24","137.14","136.05","1.91M","0.08%"
"08/12/2021","136.66","135.88","136.73","135.71","2.09M","0.66%"
"08/11/2021","135.76","135.42","136.37","135.16","4.26M","0.53%"
"08/10/2021","135.04","134.88","135.45","134.05","5.30M","0.09%"
"08/09/2021","134.92","135.82","136.11","134.65","4.90M","-1.97%"
"08/06/2021","137.63","136.59","137.92","136.48","3.83M","0.92%"
"08/05/2021","136.37","136.62","136.98","135.84","2.76M","0.01%"
"08/04/2021","136.36","137.35","137.72","136.08","2.83M","-0.91%"
"08/03/2021","137.61","135.54","138.21","135.30","4.08M","1.87%"
"08/02/2021","135.08","135.11","136.65","134.71","2.93M","0.33%"
"07/30/2021","134.64","135.17","135.49","134.48","3.54M","-0.68%"
"07/29/2021","135.57","135.95","136.55","135.25","2.67M","0.11%"
"07/28/2021","135.41","136.60","136.68","135.29","2.54M","-0.69%"
"07/27/2021","136.35","136.14","137.20","135.25","3.14M","-0.01%"
"07/26/2021","136.37","135.05","136.59","134.80","4.25M","1.01%"
"07/23/2021","135.00","134.64","135.35","134.04","4.47M","0.45%"
"07/22/2021","134.40","135.31","135.45","134.11","3.31M","-0.42%"
"07/21/2021","134.96","133.69","135.05","133.39","4.80M","0.95%"
"07/20/2021","133.69","136.59","138.42","132.48","13.61M","1.49%"
"07/19/2021","131.74","130.33","132.28","130.10","8.58M","-0.71%"
"07/16/2021","132.67","134.68","134.68","132.38","4.11M","-1.10%"
"07/15/2021","134.15","133.07","134.16","132.58","3.64M","0.45%"
"07/14/2021","133.55","134.41","134.44","132.70","4.40M","-0.33%"
"07/13/2021","133.99","134.60","134.60","133.37","3.16M","-0.45%"
"07/12/2021","134.60","135.09","135.59","133.83","3.34M","-0.42%"
"07/09/2021","135.17","135.11","135.61","134.53","3.90M","0.55%"
"07/08/2021","134.43","131.60","134.97","131.49","5.49M","0.66%"
"07/07/2021","133.55","132.54","134.04","132.54","4.06M","0.75%"
"07/06/2021","132.56","133.71","134.12","130.95","8.09M","-0.89%"
"07/02/2021","133.74","140.32","140.36","133.21","16.83M","-4.64%"
"07/01/2021","140.26","140.37","140.89","140.00","2.69M","0.17%"
"06/30/2021","140.02","138.62","140.34","138.22","3.25M","0.71%"
"06/29/2021","139.02","138.75","140.16","138.59","2.43M","0.18%"
"06/28/2021","138.78","140.42","140.70","138.41","3.89M","-1.06%"
"06/25/2021","140.26","138.86","140.34","138.45","3.59M","0.96%"
"06/24/2021","138.92","139.26","139.64","138.20","3.61M","0.57%"
"06/23/2021","138.13","139.86","139.93","138.09","3.20M","-1.20%"
"06/22/2021","139.80","139.95","140.23","138.83","2.44M","-0.20%"
"06/21/2021","140.07","137.65","140.48","137.60","4.29M","2.47%"
"06/18/2021","136.70","138.00","138.19","136.63","9.16M","-1.70%"
"06/17/2021","139.07","140.93","141.42","138.77","4.37M","-1.51%"
"06/16/2021","141.20","143.05","143.05","140.62","3.88M","-1.02%"
"06/15/2021","142.66","143.13","143.19","141.94","2.51M","-0.45%"
"06/14/2021","143.30","143.95","144.26","141.99","3.34M","-0.83%"
"06/11/2021","144.50","143.69","145.04","143.63","3.44M","0.49%"
"06/10/2021","143.79","144.68","145.99","143.05","4.76M","-0.09%"
"06/09/2021","143.91","142.35","144.30","142.15","5.30M","1.07%"
"06/08/2021","142.39","141.48","143.47","141.48","5.08M","0.71%"
"06/07/2021","141.38","140.93","142.07","140.57","3.46M","0.41%"
"06/04/2021","140.81","139.45","140.93","139.22","3.12M","1.28%"
"06/03/2021","139.02","138.41","139.34","137.58","4.13M","-0.12%"
"06/02/2021","139.19","138.14","139.22","137.65","2.79M","1.06%"
"06/01/2021","137.73","138.50","139.29","137.30","2.42M","0.31%"
"05/28/2021","137.30","137.74","137.86","137.05","2.53M","-0.06%"
"05/27/2021","137.37","137.37","138.28","137.19","5.63M","0.31%"
"05/26/2021","136.95","137.07","137.53","136.63","3.08M","-0.29%"
"05/25/2021","137.34","138.42","138.50","136.78","3.94M","-0.64%"
"05/24/2021","138.23","138.56","138.87","137.72","3.30M","-0.01%"
"05/21/2021","138.25","137.81","139.17","137.81","4.03M","0.60%"
"05/20/2021","137.43","136.70","138.41","135.79","4.11M","0.48%"
"05/19/2021","136.77","135.94","136.78","134.60","4.30M","-0.50%"
"05/18/2021","137.46","138.29","138.79","136.81","3.82M","-0.83%"
"05/17/2021","138.60","137.96","139.26","137.86","4.28M","0.30%"
"05/14/2021","138.19","138.60","139.16","137.51","2.75M","0.35%"
"05/13/2021","137.71","135.11","138.40","134.95","4.60M","2.03%"
"05/12/2021","134.96","137.39","137.69","134.81","5.96M","-2.02%"
"05/11/2021","137.75","138.49","138.68","136.49","7.13M","-1.33%"
"05/10/2021","139.62","139.26","141.73","139.26","6.98M","0.49%"
"05/07/2021","138.94","139.38","139.59","138.09","7.00M","-1.99%"
"05/06/2021","141.77","138.75","141.86","138.67","7.50M","2.20%"
"05/05/2021","138.71","139.40","139.45","137.89","4.92M","-0.36%"
"05/04/2021","139.22","137.94","140.02","137.86","6.35M","0.69%"
"05/03/2021","138.26","137.36","139.22","137.11","5.73M","2.02%"
"04/30/2021","135.52","137.26","137.38","134.25","8.87M","-1.64%"
"04/29/2021","137.77","137.67","142.07","136.57","4.35M","0.87%"
"04/28/2021","136.59","136.51","136.97","135.73","3.77M","0.70%"
"04/27/2021","135.64","135.34","136.17","134.44","3.88M","0.31%"
"04/26/2021","135.22","136.03","137.19","135.14","4.71M","-0.60%"
"04/23/2021","136.04","134.97","137.17","134.63","4.56M","0.81%"
"04/22/2021","134.95","137.26","138.25","134.68","7.10M","-1.58%"
"04/21/2021","137.11","131.87","137.29","131.54","11.91M","3.90%"
"04/20/2021","131.97","130.92","133.50","130.57","15.48M","3.79%"
"04/19/2021","127.15","127.61","127.82","126.64","8.20M","-0.35%"
"04/16/2021","127.60","127.04","128.09","126.99","5.29M","0.76%"
"04/15/2021","126.64","127.30","127.87","126.29","3.88M","-0.04%"
"04/14/2021","126.68","125.42","126.83","124.67","5.87M","1.11%"
"04/13/2021","125.30","127.04","127.63","124.53","8.03M","-2.53%"
"04/12/2021","128.56","128.97","129.30","127.85","3.75M","-0.84%"
"04/09/2021","129.64","128.82","129.65","128.67","3.02M","0.45%"
"04/08/2021","129.06","128.54","129.55","128.14","4.09M","0.14%"
"04/07/2021","128.88","127.84","128.89","127.78","2.98M","0.53%"
"04/06/2021","128.20","129.50","129.56","128.08","3.62M","-1.26%"
"04/05/2021","129.84","127.65","130.56","127.42","5.47M","2.03%"
"04/01/2021","127.26","127.76","127.93","126.34","4.07M","-0.02%"
"03/31/2021","127.29","128.51","128.67","126.76","4.95M","-1.08%"
"03/30/2021","128.68","129.77","130.16","128.01","4.79M","-0.84%"
"03/29/2021","129.77","129.88","130.92","129.43","4.62M","-0.38%"
"03/26/2021","130.27","127.31","130.36","127.15","5.57M","2.49%"
"03/25/2021","127.10","124.49","127.27","123.95","5.55M","1.88%"
"03/24/2021","124.76","125.08","126.19","124.72","4.01M","0.12%"
"03/23/2021","124.61","124.59","125.66","123.98","4.36M","-0.07%"
"03/22/2021","124.70","122.74","124.86","122.16","4.16M","1.28%"
"03/19/2021","123.12","124.19","124.59","122.77","9.84M","-0.89%"
"03/18/2021","124.23","123.16","125.12","122.06","5.84M","0.80%"
"03/17/2021","123.24","122.70","123.68","121.77","4.29M","0.62%"
"03/16/2021","122.49","122.53","122.76","121.63","4.65M","-0.26%"
"03/15/2021","122.81","122.04","122.98","121.82","3.42M","0.76%"
"03/12/2021","121.89","121.49","121.96","120.93","4.01M","0.37%"
"03/11/2021","121.44","122.35","122.87","121.10","5.15M","-0.57%"
"03/10/2021","122.14","119.44","122.49","119.02","7.25M","2.97%"
"03/09/2021","118.61","119.78","120.76","118.59","5.61M","-0.50%"
"03/08/2021","119.21","117.48","121.16","117.37","7.24M","1.61%"
"03/05/2021","117.32","115.23","118.20","114.86","6.95M","2.26%"
"03/04/2021","114.72","116.53","117.70","113.43","8.07M","-1.84%"
"03/03/2021","116.87","115.10","117.14","114.60","7.40M","1.69%"
"03/02/2021","114.93","115.33","116.43","114.87","4.52M","-0.34%"
"03/01/2021","115.33","114.95","116.84","114.49","5.72M","1.52%"
"02/26/2021","113.60","116.77","116.77","113.55","9.05M","-2.89%"
"02/25/2021","116.98","117.84","118.77","116.85","5.69M","-0.60%"
"02/24/2021","117.69","115.38","117.95","115.12","5.82M","2.07%"
"02/23/2021","115.30","115.50","115.91","114.43","4.53M","-0.12%"
"02/22/2021","115.44","113.19","115.69","113.13","5.88M","1.57%"
"02/19/2021","113.65","115.34","115.35","113.07","6.58M","-1.44%"
"02/18/2021","115.32","115.10","115.52","114.33","5.40M","0.63%"
"02/17/2021","114.59","113.92","115.15","113.68","3.98M","-0.08%"
"02/16/2021","114.69","114.76","115.19","114.01","6.64M","-0.60%"
"02/12/2021","115.38","115.57","115.92","114.71","3.87M","-0.09%"
"02/11/2021","115.49","116.53","116.73","115.22","5.38M","-1.09%"
"02/10/2021","116.76","117.51","117.88","115.78","4.87M","0.11%"
"02/09/2021","116.63","116.43","117.10","115.62","4.72M","-1.22%"
"02/08/2021","118.07","117.12","118.42","116.91","5.89M","1.49%"
"02/05/2021","116.33","115.57","116.35","115.12","4.57M","0.64%"
"02/04/2021","115.59","114.53","115.67","113.54","4.56M","1.60%"
"02/03/2021","113.78","113.70","114.43","112.82","6.72M","-0.27%"
"02/02/2021","114.08","114.01","115.57","113.93","6.34M","-0.91%"
"02/01/2021","115.14","114.52","115.53","113.41","6.25M","1.20%"
"01/29/2021","113.77","114.83","115.86","113.57","11.83M","-0.81%"
"01/28/2021","114.70","117.29","117.68","114.69","8.08M","-1.95%"
"01/27/2021","116.98","116.61","119.19","116.17","12.15M","-0.02%"
"01/26/2021","117.00","113.84","117.09","113.11","10.69M","3.30%"
"01/25/2021","113.26","113.44","114.18","112.18","13.69M","-0.03%"
"01/22/2021","113.29","115.29","115.29","112.10","38.06M","-9.91%"
"01/21/2021","125.75","124.29","126.31","124.22","12.82M","1.21%"
"01/20/2021","124.25","123.88","125.18","122.80","5.60M","0.82%"
"01/19/2021","123.24","123.48","123.78","122.35","5.40M","0.49%"
"01/15/2021","122.63","122.53","123.45","121.95","4.91M","-0.45%"
"01/14/2021","123.19","122.28","124.32","121.83","7.50M","1.62%"
"01/13/2021","121.23","123.36","123.93","120.79","7.68M","-1.77%"
"01/12/2021","123.42","123.30","124.03","122.20","3.75M","0.49%"
"01/11/2021","122.81","122.21","123.86","121.94","5.60M","0.04%"
"01/08/2021","122.77","122.81","123.52","121.29","4.68M","-0.36%"
"01/07/2021","123.21","124.21","124.61","122.51","4.51M","-0.23%"
"01/06/2021","123.49","121.21","125.97","121.04","7.96M","2.50%"
"01/05/2021","120.48","119.41","121.00","119.02","6.11M","1.78%"
"01/04/2021","118.38","120.21","120.27","117.52","5.18M","-1.54%"
"12/31/2020","120.24","118.65","120.38","118.43","3.57M","1.24%"
"12/30/2020","118.77","118.25","119.25","118.09","3.38M","0.44%"
"12/29/2020","118.25","119.73","119.85","117.71","3.49M","-0.82%"
"12/28/2020","119.22","119.49","120.92","118.88","3.62M","0.10%"
"12/24/2020","119.10","119.40","119.49","118.64","1.76M","0.64%"
"12/23/2020","118.34","118.33","119.60","118.19","2.69M","0.23%"
"12/22/2020","118.07","117.78","118.65","116.92","4.34M","0.18%"
"12/21/2020","117.86","118.41","118.61","116.26","6.12M","-1.95%"
"12/18/2020","120.21","119.96","120.73","119.37","7.55M","0.24%"
"12/17/2020","119.92","120.43","120.44","119.31","3.79M","0.00%"
"12/16/2020","119.92","120.28","120.90","119.67","4.53M","-0.30%"
"12/15/2020","120.28","118.81","120.28","117.91","4.36M","1.94%"
"12/14/2020","117.99","119.70","120.58","117.93","5.05M","-0.60%"
"12/11/2020","118.70","118.52","119.88","118.07","4.48M","-0.55%"
"12/10/2020","119.36","120.68","121.24","119.34","4.80M","-1.44%"
"12/09/2020","121.11","120.16","121.96","120.06","6.51M","0.86%"
"12/08/2020","120.07","119.70","120.67","119.05","5.40M","0.81%"
"12/07/2020","119.11","120.82","121.28","118.98","8.32M","-1.97%"
"12/04/2020","121.50","118.41","121.67","118.10","5.52M","2.90%"
"12/03/2020","118.07","118.59","119.26","117.76","4.55M","-0.81%"
"12/02/2020","119.03","117.34","119.05","116.92","3.69M","1.19%"
"12/01/2020","117.64","118.34","120.19","117.56","5.31M","-0.29%"
"11/30/2020","117.98","118.54","119.40","117.57","5.99M","-0.67%"
"11/27/2020","118.77","118.63","119.69","118.35","2.09M","0.12%"
"11/25/2020","118.63","117.42","118.76","116.64","4.14M","-0.18%"
"11/24/2020","118.84","115.44","119.14","115.39","7.76M","3.61%"
"11/23/2020","114.71","112.16","115.11","112.01","5.66M","2.69%"
"11/20/2020","111.70","112.33","112.75","111.46","5.02M","-0.20%"
"11/19/2020","111.93","111.31","112.18","110.69","3.44M","0.35%"
"11/18/2020","111.53","112.44","113.55","111.52","4.61M","-0.79%"
"11/17/2020","112.42","112.33","113.23","111.82","4.13M","-0.56%"
"11/16/2020","113.05","113.00","113.23","111.87","5.29M","1.29%"
"11/13/2020","111.61","110.03","112.11","109.85","4.68M","2.05%"
"11/12/2020","109.37","110.45","111.15","108.39","6.50M","-2.30%"
"11/11/2020","111.95","112.82","113.04","111.01","4.29M","-0.60%"
"11/10/2020","112.62","111.46","112.87","111.04","5.62M","2.06%"
"11/09/2020","110.35","112.59","114.37","110.10","8.99M","1.31%"
"11/06/2020","108.93","109.92","109.94","108.31","5.25M","-0.64%"
"11/05/2020","109.62","108.22","110.12","107.94","4.90M","2.56%"
"11/04/2020","106.88","107.29","108.80","106.18","5.80M","-1.98%"
"11/03/2020","109.04","108.89","110.46","108.54","4.20M","1.11%"
"11/02/2020","107.85","107.60","108.72","107.22","5.31M","1.12%"
"10/30/2020","106.65","103.06","106.79","102.92","7.92M","2.53%"
"10/29/2020","104.03","102.44","104.72","101.77","6.76M","2.12%"
"10/28/2020","101.87","103.79","104.81","101.17","9.43M","-3.54%"
"10/27/2020","105.60","107.12","107.19","105.10","5.94M","-1.48%"
"10/26/2020","107.19","109.32","109.75","106.83","7.20M","-3.26%"
"10/23/2020","110.80","111.28","111.39","110.35","3.89M","0.21%"
"10/22/2020","110.57","109.84","110.86","107.91","7.86M","0.61%"
"10/21/2020","109.90","111.43","112.41","109.64","9.76M","-1.97%"
"10/20/2020","112.11","114.43","114.76","111.60","21.50M","-6.49%"
"10/19/2020","119.89","121.11","121.64","119.47","7.48M","-0.33%"
"10/16/2020","120.28","119.56","120.76","119.07","4.71M","0.83%"
"10/15/2020","119.29","118.52","119.60","118.30","3.39M","-0.83%"
"10/14/2020","120.29","119.52","121.25","119.52","3.73M","0.67%"
"10/13/2020","119.49","120.90","121.45","118.88","5.41M","-1.66%"
"10/12/2020","121.51","122.33","122.50","120.77","4.64M","-0.45%"
"10/09/2020","122.06","126.08","126.08","121.88","8.35M","-2.81%"
"10/08/2020","125.59","124.99","129.42","123.95","25.29M","5.98%"
"10/07/2020","118.51","117.17","118.81","116.84","2.82M","1.72%"
"10/06/2020","116.50","117.08","119.23","116.14","3.87M","-0.03%"
"10/05/2020","116.54","116.38","117.25","115.62","3.05M","1.19%"
"10/02/2020","115.16","113.70","116.29","113.49","2.93M","-0.43%"
"10/01/2020","115.66","116.87","117.77","114.96","3.21M","-0.48%"
"09/30/2020","116.21","115.94","117.40","115.38","3.26M","0.60%"
"09/29/2020","115.52","115.97","116.71","114.82","2.13M","-0.65%"
"09/28/2020","116.27","115.16","116.85","115.01","3.51M","2.34%"
"09/25/2020","113.62","112.33","114.06","111.70","2.95M","0.73%"
"09/24/2020","112.80","112.80","114.16","111.26","3.55M","-0.62%"
"09/23/2020","113.50","115.38","116.14","113.12","3.94M","-1.39%"
"09/22/2020","115.11","114.93","116.00","114.17","2.96M","0.22%"
"09/21/2020","114.86","115.08","115.29","113.26","5.31M","-2.04%"
"09/18/2020","117.26","118.69","119.32","117.15","5.39M","-1.73%"
"09/17/2020","119.32","117.12","119.92","116.50","3.17M","0.56%"
"09/16/2020","118.65","117.21","120.18","117.21","3.79M","1.45%"
"09/15/2020","116.95","117.31","117.87","116.76","2.92M","0.29%"
"09/14/2020","116.62","116.87","117.85","116.30","3.64M","0.52%"
"09/11/2020","116.01","115.95","117.20","115.32","3.55M","0.75%"
"09/10/2020","115.15","117.04","118.04","114.85","3.98M","-1.39%"
"09/09/2020","116.78","116.65","118.15","115.85","3.77M","0.87%"
"09/08/2020","115.78","116.68","117.36","115.30","5.21M","-0.89%"
"09/04/2020","116.82","118.77","119.73","115.80","6.02M","-1.73%"
"09/03/2020","118.87","122.44","124.12","118.11","5.72M","-2.91%"
"09/02/2020","122.43","118.17","122.93","118.03","6.59M","3.87%"
"09/01/2020","117.87","117.34","118.39","116.67","3.16M","0.07%"
"08/31/2020","117.78","119.63","119.63","117.51","4.83M","-1.41%"
"08/28/2020","119.46","119.36","119.68","118.65","3.10M","0.34%"
"08/27/2020","119.06","119.01","119.49","118.42","3.42M","0.39%"
"08/26/2020","118.60","119.35","119.51","118.39","3.39M","-0.38%"
"08/25/2020","119.05","120.35","121.13","118.91","2.98M","-0.83%"
"08/24/2020","120.05","118.24","120.41","117.83","4.07M","2.05%"
"08/21/2020","117.64","117.49","117.95","116.83","3.39M","0.01%"
"08/20/2020","117.63","117.68","118.48","117.30","2.56M","-0.56%"
"08/19/2020","118.29","119.23","119.87","117.96","3.74M","-0.86%"
"08/18/2020","119.32","119.40","119.87","118.67","2.88M","0.39%"
"08/17/2020","118.86","119.63","119.96","118.83","3.36M","-0.66%"
"08/14/2020","119.65","118.63","119.93","118.35","2.96M","0.19%"
"08/13/2020","119.42","120.31","120.72","119.18","3.17M","-1.32%"
"08/12/2020","121.02","121.89","122.06","120.23","3.53M","-0.04%"
"08/11/2020","121.07","122.99","124.62","120.93","5.00M","-0.28%"
"08/10/2020","121.41","119.80","121.54","119.57","3.97M","1.72%"
"08/07/2020","119.36","117.96","119.46","117.69","3.65M","-0.92%"
"08/06/2020","120.47","119.40","120.60","119.40","3.42M","0.53%"
"08/05/2020","119.83","121.05","121.07","119.02","3.68M","-0.31%"
"08/04/2020","120.20","118.27","120.22","118.27","3.43M","1.23%"
"08/03/2020","118.74","117.96","118.83","116.67","3.53M","1.11%"
"07/31/2020","117.43","117.21","117.48","115.66","5.28M","0.03%"
"07/30/2020","117.39","118.16","118.35","116.19","3.99M","-1.93%"
"07/29/2020","119.70","118.98","120.34","118.51","2.83M","0.68%"
"07/28/2020","118.89","120.18","120.68","118.58","4.18M","-1.38%"
"07/27/2020","120.55","119.26","120.66","119.12","3.73M","0.33%"
"07/24/2020","120.15","120.81","121.92","119.87","3.53M","-1.21%"
"07/23/2020","121.62","123.31","123.57","121.45","4.22M","-1.04%"
"07/22/2020","122.90","120.26","123.67","120.16","8.20M","2.07%"
"07/21/2020","120.41","125.28","126.24","120.16","15.36M","-0.25%"
"07/20/2020","120.70","120.42","121.37","119.53","9.93M","1.01%"
"07/17/2020","119.50","118.81","120.00","117.68","3.99M","0.89%"
"07/16/2020","118.45","117.18","118.90","116.68","4.33M","0.82%"
"07/15/2020","117.49","116.91","118.40","116.67","4.47M","1.99%"
"07/14/2020","115.19","113.30","115.47","112.63","4.53M","1.17%"
"07/13/2020","113.86","114.41","115.57","113.34","4.65M","0.72%"
"07/10/2020","113.04","110.32","113.25","110.12","4.29M","2.28%"
"07/09/2020","110.52","112.71","112.71","110.03","4.76M","-1.70%"
"07/08/2020","112.43","112.77","113.32","111.26","5.19M","0.11%"
"07/07/2020","112.31","113.66","114.15","112.07","4.28M","-2.17%"
"07/06/2020","114.80","115.81","116.39","114.10","4.05M","0.41%"
"07/02/2020","114.33","114.32","115.98","113.91","3.75M","0.98%"
"07/01/2020","113.23","114.88","115.79","113.06","4.66M","-1.85%"
"06/30/2020","115.36","113.85","115.77","113.66","3.92M","0.85%"
"06/29/2020","114.38","112.69","114.41","112.11","4.16M","2.18%"
"06/26/2020","111.94","112.96","113.65","111.05","10.75M","-1.55%"
"06/25/2020","113.69","111.52","113.87","110.89","6.13M","2.24%"
"06/24/2020","111.20","113.02","113.02","110.68","6.75M","-2.50%"
"06/23/2020","114.06","116.54","117.39","113.88","6.63M","-1.37%"
"06/22/2020","115.64","116.64","117.01","115.13","4.77M","-1.14%"
"06/19/2020","116.98","120.51","121.13","116.77","8.09M","-1.36%"
"06/18/2020","118.59","117.49","118.82","116.85","2.87M","0.01%"
"06/17/2020","118.58","120.19","120.59","117.87","3.16M","-0.80%"
"06/16/2020","119.54","119.40","121.78","117.64","5.61M","2.88%"
"06/15/2020","116.20","113.85","116.88","112.99","5.15M","-0.21%"
"06/12/2020","116.44","115.81","117.60","113.93","6.22M","3.30%"
"06/11/2020","112.72","120.38","120.45","112.55","11.76M","-9.13%"
"06/10/2020","124.05","126.22","126.30","123.98","4.73M","-1.52%"
"06/09/2020","125.96","127.53","127.61","125.15","5.39M","-2.86%"
"06/08/2020","129.66","126.34","129.79","126.34","5.37M","2.79%"
"06/05/2020","126.14","127.88","128.21","125.84","5.89M","2.46%"
"06/04/2020","123.11","122.05","123.17","121.32","3.86M","-0.12%"
"06/03/2020","123.26","121.45","123.78","121.31","3.92M","2.42%"
"06/02/2020","120.35","120.04","120.35","119.07","2.98M","0.89%"
